,title,year,kind,genre,rating,vote,country,language,director,runtime
4757,Rapid Exchange,2003.0,0,0,2,0.00019983087484494832,8,2,3500,0.05809641532756489
4758,Clockwise,1986.0,0,4,1,0.004847523356248898,7,2,599,0.054388133498145856
4759,Fahrenheit 9/11,2004.0,0,6,1,0.05201979462909846,8,0,2403,0.08220024721878862
4761,InuYasha the Movie 2: The Castle Beyond the Looking Glass,2002.0,0,0,1,0.000827348561095853,6,0,3492,0.05995055624227441
4762,The Marriage Fool,1998.0,0,7,1,0.00011413104843786682,8,2,512,0.05624227441285537
4764,Ong-Bak: The Thai Warrior,2003.0,0,0,1,0.029581874202402682,9,0,2788,0.07045735475896167
4765,Bloodfist IV: Die Trying,1992.0,0,0,2,0.0001908953479209872,8,2,2669,0.053770086526576014
4770,The Caves of Androzani: Part Three,1984.0,1,1,4,0.00020876640176890941,7,2,1214,0.055624227441285534
4771,Women vs. Men,2002.0,0,4,2,0.00016368260683437838,8,2,528,0.04697156983930778
4772,Dragon Ball Z: The History of Trunks,1993.0,0,2,1,0.0021112213159431735,6,4,3658,0.037082818294190356
4774,Kaakha..Kaakha: The Police,2003.0,0,0,1,0.0023386710921894562,4,0,1129,0.005562422744128553
4775,The Films of Robert Altman,2001.0,1,6,1,1.3809450700667159e-05,8,2,2960,0.055624227441285534
4776,Duran Duran: Greatest - The Videos,1999.0,0,9,4,2.8837382345510835e-05,8,2,825,0.15389369592088997
4777,The Thief and the Cobbler,1993.0,0,2,1,0.0015641233720079186,7,0,2894,0.09765142150803459
4778,The Endurance,2000.0,0,6,1,0.0007960742168619892,8,2,1144,0.060568603213844247
4781,The Hero's Journey: The World of Joseph Campbell,1987.0,0,6,4,8.407518514817947e-05,8,2,1486,0.04388133498145859
4782,Wilder Days,2003.0,0,7,2,0.00010966328497588627,8,2,786,0.043263288009888747
4784,The Heroic Trio,1993.0,0,0,1,0.0013123039768781057,3,0,1761,0.05933250927070457
4786,Rainbow Bridge,1972.0,0,6,1,0.00010966328497588627,8,2,608,0.08343634116192829
4787,VH1 Divas Live 2,1999.0,0,6,1,7.79827804272969e-05,8,2,2420,0.06365883807169344
4788,Dragon Ball Z: The History of Trunks,1993.0,0,2,1,0.0021112213159431735,6,4,3658,0.05871446229913473
4789,Chill Out,2000.0,0,7,2,9.301071207214058e-05,2,0,147,0.032138442521631644
4791,The Land Before Time II: The Great Valley Adventure,1994.0,0,2,2,0.0035250653715026554,8,2,3050,0.07354758961681086
4792,One Day in September,1999.0,0,6,1,0.002395127375936301,9,0,1970,0.06860321384425215
4793,Date with an Angel,1987.0,0,4,2,0.0011059745369975493,8,2,3456,0.06365883807169344
4795,Snake in the Eagle's Shadow,1978.0,0,0,1,0.0045843314723067715,3,0,3628,0.053770086526576014
4796,Chalte Chalte,2003.0,0,7,1,0.006101746408121256,4,3,252,0.11001236093943138
4799,The Truce,1997.0,0,7,1,0.0006868170922008284,5,0,1045,0.02595797280593325
4800,21 Up,1977.0,0,6,4,0.0010665769864691753,7,2,2349,0.11928306551297897
4801,New Fist of Fury,1976.0,0,0,2,0.0006218314418447476,3,0,3581,0.10692212608158218
4802,Celebrating Bird: The Triumph of Charlie Parker,1989.0,1,6,1,4.427147430508001e-05,8,2,1110,0.05686032138442521
4803,Rage of Honor,1987.0,0,0,2,0.0003180235264300701,9,2,1207,0.053770086526576014
4804,Deeply,2000.0,0,7,2,0.0006977834206984171,0,2,3165,0.0519159456118665
4808,Mr. Toad's Wild Ride,1996.0,0,1,1,0.0012911836405123795,7,2,3388,0.053770086526576014
4810,The Land Before Time IV: Journey Through the Mists,1996.0,0,2,2,0.0020092750769470716,8,2,3050,0.04202719406674907
4811,Aladdin and His Wonderful Lamp,1986.0,1,1,1,0.00013768834669194608,8,2,3420,0.05809641532756489
4814,A Very Long Engagement,2004.0,0,7,1,0.029341427296085184,1,0,1517,0.05067985166872682
4815,Opera,1987.0,0,5,1,0.006561926044705253,5,0,719,0.06674907292954263
4816,Hush!,2001.0,0,4,1,0.00026644116645993104,6,4,3064,0.05624227441285537
4817,R.E.M.: This Film Is on,1991.0,0,9,4,3.614826801056992e-05,8,2,2693,0.061804697156983925
4818,My Best Fiend,1999.0,0,6,1,0.004446643125614825,2,0,3585,0.08838071693448701
4819,The Crown Knights,1999.0,0,2,2,4.061603147255047e-05,6,4,3645,0.06242274412855376
4821,D-Day: The Total Story,1994.0,0,6,1,2.8025061716059824e-05,8,2,2923,0.054388133498145856
4822,OutKast: The Videos,2003.0,0,9,1,3.086818391913836e-05,8,2,437,0.06860321384425215
4824,Hot Diggety Dawg,1995.0,1,1,4,6.09240472088257e-06,10,1,1077,0.05006180469715698
4827,The Gospel According to St. Matthew,1964.0,0,3,1,0.004653378725810107,5,0,2776,0.03584672435105068
4828,Faith of My Fathers,2005.0,0,3,1,0.00023029289844936116,8,2,2723,0.09517923362175523
4830,The Beatles: Love Me Do,1963.0,0,10,1,1.5027931644843673e-05,7,2,879,0.05747836835599505
4833,"Good Evening, Mr. Wallenberg",1990.0,0,3,1,0.0003915385433953865,9,0,1996,0.0018541409147095175
4834,The Sheltering Sky,1990.0,0,1,1,0.00499739651238261,7,0,300,0.08529048207663781
4836,No. 3,1997.0,0,0,1,0.00024613315072365583,9,0,2522,0.03275648949320148
4837,The Last Horror Movie,2003.0,0,8,2,0.0015726527386171543,7,2,1848,0.055624227441285534
4838,Shinjuku Triad Society,1995.0,0,5,1,0.0008984266161728163,6,4,3351,0.013597033374536464
4840,NBA 100 Greatest Plays,1999.0,0,10,1,8.935526923961103e-06,8,2,1607,0.028430160692212606
4843,AC/DC: Family Jewels,2005.0,0,9,4,0.0003054325566735795,9,2,1171,0.18170580964153274
4844,Burden of Dreams,1982.0,0,6,1,0.0028016938509765315,8,0,2081,0.05500618046971569
4845,The Natural History of the Chicken,2000.0,0,6,1,0.00016652572903745692,8,2,2240,0.029666254635352284
4847,The Devil's Novice,1996.0,1,5,4,7.189037570641433e-05,7,2,1315,0.07292954264524103
4848,The Gate to the Mind's Eye,1994.0,0,2,1,9.829079616357213e-05,8,1,2357,0.07292954264524103
4849,Suspicious River,2000.0,0,7,2,0.0003314268168160118,0,2,2147,0.03584672435105068
4850,Shooting Fish,1997.0,0,4,1,0.003057981009568325,7,2,3229,0.06983930778739184
4851,Dynamite Fighters,1987.0,0,0,1,0.0003212728089478742,3,0,744,0.049443757725587144
4853,Cartouche,1962.0,0,0,1,0.0009979358932805651,1,0,2769,0.05933250927070457
4854,My Wife Is an Actress,2001.0,0,4,1,0.001466238736159072,1,0,3672,0.05809641532756489
4855,"Visions of Italy, Northern Style",1998.0,0,6,4,1.4215611015392662e-05,8,2,2070,0.053770086526576014
4857,Golden Balls,1993.0,0,4,1,0.0013825697113256181,9,0,316,0.06118665018541409
4858,Fleetwood Mac: The Dance,1997.0,0,6,4,0.0002696904489777351,8,2,417,0.05747836835599505
4860,Come on Over to Barney's House,2000.0,0,10,2,1.056016818286312e-05,8,2,1533,0.049443757725587144
4861,Perfect Blue,1997.0,0,2,1,0.026597814370114402,6,4,3111,0.11742892459826945
4862,From Janet. To Damita Jo: The Videos,2004.0,0,6,1,3.1680504548589366e-05,8,2,1781,0.032138442521631644
4865,Joni Mitchell: A Woman of Heart and Mind,2003.0,1,6,4,9.422919301631709e-05,8,2,3325,0.07231149567367119
4866,Queen: Greatest Video Hits 1,2002.0,0,6,4,0.00017911669879394756,7,2,850,0.06118665018541409
4867,The Barbarian Invasions,2003.0,0,4,1,0.0117096018735363,0,0,849,0.060568603213844247
4868,Varietease,1954.0,0,6,2,4.955155839651157e-05,8,2,1383,0.08220024721878862
4870,Finding Kelly,2000.0,0,4,2,8.488750577763049e-05,8,2,2143,0.05747836835599505
4871,Where the Truth Lies,2005.0,0,5,1,0.007089122133218958,0,0,246,0.07601977750309022
4872,Nanook of the North,1922.0,0,6,1,0.004692776276338481,8,2,2961,0.054388133498145856
4873,Revenge in Olympia,2003.0,0,0,0,2.0714176051000738e-05,8,2,2380,0.05500618046971569
4874,Born to Defense,1986.0,0,0,2,0.0007765785217551649,3,0,1579,0.05809641532756489
4875,Africa Screams,1949.0,0,0,1,0.0014987315613371123,8,2,501,0.05624227441285537
4877,The Trials of Henry Kissinger,2002.0,0,6,1,0.0008102898278773818,8,2,1014,0.06365883807169344
4878,Fearless Hyena 2,1983.0,0,0,2,0.0006567612289111411,3,0,604,0.05315203955500618
4879,Eric Clapton & Friends in Concert: A Benefit for the Crossroads Centre at Antigua,1999.0,0,9,1,5.605012343211965e-05,8,2,1646,0.05315203955500618
4881,"Now You See Him, Now You Don't",1972.0,0,4,1,0.0007972926978061657,8,2,2940,0.0173053152039555
4882,Saltimbanco,1997.0,0,10,1,0.00011859881189984737,0,1,1432,0.0457354758961681
4883,Just a Question of Love,2000.0,0,7,1,0.002306584427326141,1,0,571,0.06489493201483311
4884,The Three Doctors: Episode Three,1973.0,1,1,4,0.00022176353184012555,7,2,2073,0.0914709517923362
4885,Chicks with Sticks,2004.0,0,4,2,0.00015312243865151526,0,2,1887,0.06118665018541409
4886,Corpses,2004.0,0,4,0,0.00016287028620492737,8,2,3023,0.10630407911001234
4888,Mr. Vampire,1985.0,0,0,1,0.0015300059055709761,3,0,2906,0.06242274412855376
4889,Urban Legends: Bloody Mary,2005.0,0,8,2,0.0033491979552265115,8,2,2280,0.07231149567367119
4890,Otsuyu: Kaidan botan-dôrô,1998.0,0,8,1,2.680658077188331e-05,6,4,2298,0.05933250927070457
4892,The Flowers of St. Francis,1950.0,0,3,1,0.001408970131782776,5,0,2988,0.06922126081582199
4893,Weezer: Video Capture Device - Treasures from the Vault 1991-2002,2004.0,0,6,4,0.00011941113252929838,8,2,1782,0.07045735475896167
4894,"Kids in the Hall: Same Guys, New Dresses",2001.0,0,4,1,0.00013565754511831856,0,2,726,0.05995055624227441
4895,Farmingville,2004.0,0,6,1,8.5293666092356e-05,8,0,476,0.05006180469715698
4896,Homicide: The Movie,2000.0,0,5,1,0.0007481472997243797,8,2,1509,0.055624227441285534
4897,WWE Viva Las Divas,2005.0,0,6,1,3.492978706639341e-05,8,2,1964,0.052533992583436336
4899,Survivors Exposed,2001.0,0,4,0,0.00011981729284402389,8,2,906,0.036464771322620514
4900,The Ring Virus,1999.0,0,8,1,0.0009106114256145815,9,0,898,0.054388133498145856
4901,Chilly Dogs,2001.0,0,1,2,0.0006839739699977499,0,2,361,0.05747836835599505
4903,Edie & Pen,1996.0,0,4,2,0.00016205796557547638,8,2,2311,0.06798516687268231
4904,On Location: George Carlin at Phoenix,1978.0,0,6,4,0.0005365377757523917,8,2,2273,0.0630407911001236
4905,Doug Stanhope: Deadbeat Hero,2004.0,0,6,4,0.00033467609933381586,8,2,3159,0.07354758961681086
4907,Princess of Thieves,2001.0,1,1,2,0.0017988840339192604,8,0,2713,0.04697156983930778
4908,The Work of Director Michel Gondry,2003.0,0,9,4,0.000742054895003497,8,0,2030,0.07292954264524103
4909,The Young Poisoner's Handbook,1995.0,0,5,1,0.0014447122394786202,7,2,290,0.054388133498145856
4910,The Story of Adele H,1975.0,0,3,1,0.0031863276690215843,1,0,1070,0.11063040791100122
4911,The Chronicles of Riddick: Dark Fury,2004.0,0,2,1,0.004542090799575319,8,2,2697,0.22126081582200247
4912,Day for Night,1973.0,0,4,1,0.008781998324994864,1,0,1070,0.04511742892459827
4914,Preaching to the Perverted,1997.0,0,4,2,0.0005003895077418217,7,2,3314,0.06118665018541409
4915,The Holy Child,2001.0,0,4,1,2.3151137939353766e-05,1,0,3316,0.05871446229913473
4917,To Play or to Die,1990.0,0,7,1,0.0001291589800827105,9,0,1056,0.052533992583436336
4918,Who'll Stop the Rain,1978.0,0,0,1,0.001117753186124589,8,2,1882,0.06365883807169344
4919,The Super Ninja,1984.0,0,1,2,0.00020389247799220336,9,0,2014,0.06365883807169344
4920,The Ark in Space: Part One,1975.0,1,1,4,0.00028390605999312776,7,2,2996,0.06242274412855376
4921,Four Dogs Playing Poker,2000.0,0,5,2,0.0005698429215598831,8,0,2658,0.05624227441285537
4922,Audition,1999.0,0,7,1,0.031124877238044874,6,4,3351,0.04388133498145859
4923,Little Dieter Needs to Fly,1997.0,0,6,1,0.0024629561484954604,2,0,3585,0.05129789864029666
4924,Zero Woman: Assassin Lovers,1996.0,0,5,2,3.1274344233863866e-05,6,0,2290,0.05500618046971569
4925,This So-Called Disaster: Sam Shepard Directs the Late Henry Moss,2003.0,0,6,1,9.869695647829764e-05,8,2,2347,0.05129789864029666
4926,Good News,1947.0,0,4,1,0.0010190562296462913,8,0,522,0.07292954264524103
4928,The Mind Robber: Episode 5,1968.0,1,1,1,0.0001994247145302228,7,2,783,0.013597033374536464
4929,From the Edge of the City,1998.0,0,5,1,0.0005552211502297649,9,0,644,0.012360939431396786
4930,Home Alone 4: Taking Back the House,2002.0,1,1,0,0.013683541003102253,8,2,2993,0.10630407911001234
4933,SuicideGirls: The First Tour,2005.0,0,6,2,0.0001291589800827105,8,2,2453,0.05809641532756489
4934,9 Souls,2003.0,0,1,1,0.000699408061957319,6,4,3486,0.10630407911001234
4935,Follow the Stars Home,2001.0,0,7,1,0.00039356934496901405,8,2,864,0.0741656365883807
4936,Layer Cake,2004.0,0,0,1,0.07018531470519666,7,0,2318,0.0630407911001236
4937,Incubus: The Morning View Sessions,2002.0,0,9,4,3.411746643694239e-05,8,2,1521,0.05809641532756489
4938,The Long Good Friday,1980.0,0,5,1,0.008357154635791985,7,0,1722,0.03584672435105068
4941,D-Day the Sixth of June,1956.0,0,7,2,0.0006063973498851785,8,2,1307,0.029666254635352284
4943,The Merchant of Four Seasons,1972.0,0,7,1,0.001856558798610282,9,0,2807,0.06242274412855376
4947,Sister My Sister,1994.0,0,7,1,0.0013370797560763616,7,2,2505,0.10135970333745363
4948,A Perfect Circle: Amotion,2004.0,0,9,4,6.90472535033358e-05,8,2,340,0.06674907292954263
4949,Sesame Street: Fiesta!,1997.0,0,2,1,1.2184809441765142e-06,8,0,978,0.05315203955500618
4950,Sex in Chains,1928.0,0,7,1,0.00010722632308753324,2,0,3606,0.03584672435105068
4951,The Miles Davis Story,2001.0,0,6,1,0.00011819265158512187,7,2,2371,0.060568603213844247
4952,Joggers' Park,2003.0,0,4,1,0.00014540539267173067,4,0,142,0.06551297898640296
4953,H.H. Holmes: America's First Serial Killer,2004.0,0,6,1,0.0007184975967494178,8,2,1666,0.024721878862793572
4955,Dennis Miller: The Raw Feed,2003.0,0,6,2,0.00012022345315874938,8,2,1472,0.03584672435105068
4956,Modesty Blaise,1966.0,0,0,2,0.0011067868576270005,7,0,1816,0.054388133498145856
4957,An Extremely Goofy Movie,2000.0,0,2,1,0.00455549408996126,8,2,921,0.07601977750309022
4958,¡Vampiros en La Habana!,1985.0,0,2,1,0.0005349131344934896,9,0,1837,0.052533992583436336
4959,Artemisia,1997.0,0,3,1,0.0008448134546290497,1,0,51,0.06674907292954263
4960,The Second Jungle Book: Mowgli & Baloo,1997.0,0,1,2,0.00043296689549738795,8,2,835,0.05500618046971569
4961,Secret Things,2002.0,0,4,1,0.0019662220835861685,1,0,1510,0.03399258343634116
4965,You're Invited to Mary-Kate & Ashley's Greatest Parties,2000.0,0,10,2,4.142835210200148e-05,8,2,75,0.03770086526576019
4966,Aladdin and the King of Thieves,1996.0,0,2,1,0.013907741496830732,8,2,3341,0.09703337453646475
4967,Go! Exercise with the Teletubbies,1998.0,0,10,2,1.6246412589020186e-05,8,2,3524,0.032138442521631644
4969,Edge of Sanity,1989.0,0,8,2,0.0005799969294280207,7,2,1262,0.05686032138442521
4970,Fetishes,1996.0,0,6,1,0.00032574057240985474,7,2,2534,0.06118665018541409
4971,Dogs: The Rise and Fall of an All-Girl Bookie Joint,1996.0,0,4,2,1.9495695106824224e-05,8,2,1018,0.054388133498145856
4972,Jimi Plays Berkeley,1971.0,0,6,1,9.341687238686608e-05,8,2,2732,0.049443757725587144
4973,The Blair Thumb,2002.0,0,10,1,0.00043662233832991753,8,2,3444,0.016069221260815822
4974,Appleseed,2004.0,0,2,1,0.007256460182885866,6,4,3171,0.16749072929542644
4975,Scooby-Doo on Zombie Island,1998.0,0,2,1,0.0054815396075354106,8,2,1610,0.022249690976514212
4977,Drive: My Life in Skateboarding,2003.0,0,6,1,2.8431222030785328e-06,8,2,2235,0.05686032138442521
4979,Biggest Wednesday: Condition Black,2000.0,0,6,1,1.5027931644843673e-05,8,2,3417,0.07601977750309022
4980,A Wind Named Amnesia,1990.0,0,2,1,0.0004951094236503901,6,0,1904,0.05500618046971569
4981,WWE New Year's Revolution,2005.0,0,0,1,7.920126137147342e-05,8,2,1964,0.03584672435105068
4982,Great Moments in Aviation,1994.0,0,4,1,0.00013525138480359307,7,2,280,0.05809641532756489
4983,The Coca-Cola Kid,1985.0,0,4,2,0.0012188871044912398,9,2,929,0.05686032138442521
4984,The Stepdaughter,2000.0,0,8,2,0.0002079540811394584,8,2,2722,0.06551297898640296
4985,Titanic: Death of a Dream,1994.0,0,6,4,7.879510105674791e-05,8,2,2338,0.06489493201483311
4986,Dead Meat,2004.0,0,0,2,0.0009162976700207386,9,2,643,0.07972805933250926
4988,The Mystery of Spoon River,2000.0,0,10,2,7.351501696531635e-05,8,2,3119,0.054388133498145856
4989,Swordsman II,1992.0,0,0,1,0.00173024294073065,3,0,3207,0.07478368355995055
4992,Three Ages,1923.0,0,4,1,0.001734304543877905,8,0,949,0.05067985166872682
4993,The Celluloid Closet,1995.0,0,6,1,0.0027407698037677057,1,2,2918,0.06118665018541409
4994,The Wild Child,1970.0,0,3,1,0.003255781082839646,1,0,1070,0.06427688504326327
4995,Indian,1996.0,0,0,4,0.00475694960606511,4,0,3069,0.029666254635352284
4998,Witch from Nepal,1986.0,0,0,2,0.00011534952938204334,3,0,3208,0.05995055624227441
4999,Qing mi da hua wang,2001.0,0,4,2,6.254868846772773e-05,3,0,1619,0.0457354758961681
5000,The Lover,1992.0,0,3,1,0.008213780044693883,1,0,1512,0.06860321384425215
5001,Memories of Murder,2003.0,0,5,4,0.06427243284342277,9,0,365,0.03584672435105068
5002,Hotel Rwanda,2004.0,0,3,4,0.13946123646572292,7,0,3384,0.08714462299134733
5003,A Brilliant Madness,2002.0,1,6,1,5.442548217321763e-05,8,2,2251,0.0803461063040791
5004,How to Be a Woman and Not Die in the Attempt,1991.0,0,4,2,0.00014174994983920115,9,0,139,0.06674907292954263
5006,Green Snake,1993.0,0,7,1,0.001121002468642393,3,0,1283,0.0741656365883807
5007,Through a Glass Darkly,1961.0,0,7,1,0.009794555989605547,9,0,1379,0.06798516687268231
5008,One from the Heart,1981.0,0,7,1,0.002369133115793869,8,0,1047,0.06736711990111247
5010,Stacy: Attack of the Schoolgirl Zombies,2001.0,0,4,2,0.0006384840147484934,6,4,2508,0.03584672435105068
5011,Warlock III: The End of Innocence,1999.0,0,10,0,0.0008561859434413639,8,2,989,0.05747836835599505
5012,Boccaccio '70,1962.0,0,4,1,0.0017249628566392186,5,0,3554,0.07540173053152038
5013,The Crime of Padre Amaro,2002.0,0,7,1,0.0054815396075354106,9,0,472,0.0519159456118665
5014,The Brady Bunch in the White House,2002.0,0,4,0,0.00037163668797383676,8,2,2514,0.0772558714462299
5015,Procession of Memories,1973.0,0,0,1,0.0007948557359178126,4,3,2509,0.1007416563658838
5017,Chuck Close: A Portrait in Progress,1998.0,0,6,4,3.6554428325295423e-06,8,2,2217,0.0661310259579728
5018,Payment in Blood,2002.0,1,5,1,0.00015921484337239785,7,2,1982,0.05624227441285537
5019,Edtv,1999.0,0,4,1,0.01733938999594652,8,2,3028,0.052533992583436336
5021,Pie in the Sky: The Brigid Berlin Story,2000.0,0,6,1,8.5293666092356e-05,8,2,3163,0.054388133498145856
5023,The Real Buddy Holly Story,1987.0,0,6,4,1.0154007868137617e-05,8,2,2889,0.05624227441285537
5024,Malibu Hot Summer,1981.0,0,4,0,0.00032777137398348223,8,2,2853,0.054388133498145856
5026,FernGully: The Last Rainforest,1992.0,0,2,1,0.011703509468815418,9,2,328,0.0488257107540173
5028,State Property: Blood on the Streets,2005.0,0,10,2,0.0005795907691132951,8,2,680,0.05500618046971569
5029,Cinemania,2002.0,0,6,1,0.0009223900747416211,2,2,189,0.05624227441285537
5031,35 Up,1991.0,0,6,4,0.001003622137686722,7,0,2349,0.07292954264524103
5032,Friday the 13th: The Final Chapter,1984.0,0,8,2,0.0196163247202977,8,2,1823,0.044499381953028425
5033,The Sopranos: Season 6 Invitation to the Set,2005.0,0,10,4,1.7058733218471197e-05,10,1,3090,0.052533992583436336
5034,The Beatles: The First U.S. Visit,1991.0,0,6,4,0.00030665103761775604,8,2,1893,0.11310259579728058
5035,The Name of the Rose,1986.0,0,5,1,0.04269516612363033,9,0,1512,0.05871446229913473
5036,Jan Dara,2001.0,0,7,1,0.000826536240466402,9,0,2565,0.05933250927070457
5037,Hiding and Seeking: Faith and Tolerance After the Holocaust,2004.0,0,6,1,6.336100909717873e-05,8,0,2341,0.05933250927070457
5038,Alexander Calder,1998.0,1,6,2,3.411746643694239e-05,10,1,3013,0.05933250927070457
5039,The Silver Brumby,1993.0,0,7,2,0.0004410901017918981,9,2,1750,0.08220024721878862
5040,Da Hip Hop Witch,2000.0,0,0,3,0.0005133866378130379,8,2,673,0.052533992583436336
5041,North Sea Hijack,1980.0,0,0,1,0.0019979025881347577,7,2,168,0.05315203955500618
5042,Guerrilla: The Taking of Patty Hearst,2004.0,0,6,1,0.0002075479208247329,8,2,2980,0.029666254635352284
5045,Big Girls Don't Cry... They Get Even,1991.0,0,4,1,0.0007501781012980071,8,2,1622,0.06551297898640296
5046,Slayers Gorgeous,1998.0,0,2,1,7.554581853894387e-05,6,4,1336,0.06551297898640296
5048,My Neighbor's Daughter,1998.0,0,7,2,3.492978706639341e-05,8,2,3298,0.05871446229913473
5050,Goya in Bordeaux,1999.0,0,3,1,0.0008553736228119128,9,0,477,0.05500618046971569
5051,Parinda,1989.0,0,0,1,0.0013224579847462433,4,3,3537,0.06922126081582199
5052,The Mikado,1939.0,0,10,1,0.00029081078534346134,7,2,3533,0.012978986402966625
5054,Batman: Mystery of the Batwoman,2003.0,0,2,1,0.004910884365346077,8,2,1553,0.08158220024721878
5056,For da Love of Money,2002.0,0,4,2,0.00012347273567655343,8,2,2778,0.028430160692212606
5058,Billy Joel: Live at Yankee Stadium,1990.0,0,6,4,4.5083794934531024e-05,8,2,1772,0.0519159456118665
